"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005976","BP","GO:0005976","polysaccharide metabolic process","44/788","197/5590",0.000971161201147295,0.0274435112479221,0.0257409987611767,"LOC18055990/LOC18054743/LOC18055586/LOC18055590/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18052688/LOC18047949/LOC18049207/LOC18046064/LOC18047773/LOC18048130/LOC18047309/LOC18047568/LOC18049441/LOC18050261/LOC18050333/LOC18043997/LOC18040524/LOC18041528/LOC18041518/LOC18041628/LOC18042773/LOC18042441/LOC18041697/LOC18041588/LOC18039625/LOC18038018/LOC18038088/LOC18037743/LOC18037849/LOC18033865/LOC18035044/LOC18034971/LOC18031960/LOC18032461/LOC18055183/LOC18054640",44
"GO:0007140","BP","GO:0007140","male meiotic nuclear division","6/788","10/5590",0.000974127082239586,0.0274435112479221,0.0257409987611767,"LOC18056166/LOC18047379/LOC18049136/LOC18044678/LOC18041326/LOC18032585",6
"GO:0033993","BP","GO:0033993","response to lipid","31/788","127/5590",0.00120079022554066,0.0299947898033384,0.0281340037065392,"LOC18054398/LOC18054850/LOC18055572/LOC18055428/LOC18056129/LOC18053149/LOC18051721/LOC18053492/LOC18052168/LOC18048628/LOC18048665/LOC18046764/LOC18049839/LOC18049953/LOC18043519/LOC18041852/LOC18039469/LOC18039784/LOC18039631/LOC18039853/LOC18038768/LOC18039156/LOC18039760/LOC18038199/LOC18035015/LOC18033848/LOC18033287/LOC18033276/LOC18033281/LOC18032769/LOC18031489",31
"GO:0042221","BP","GO:0042221","response to chemical","75/788","382/5590",0.00123551913068067,0.0299947898033384,0.0281340037065392,"LOC18054398/LOC18054850/LOC18055572/LOC18055782/LOC18055428/LOC18056129/LOC18051599/LOC18053149/LOC18051556/LOC18051575/LOC18051721/LOC18053492/LOC18051419/LOC18052168/LOC18053388/LOC18046431/LOC18047689/LOC18048628/LOC18048665/LOC18046764/LOC18048976/LOC18049444/LOC18047764/LOC18046011/LOC18049647/LOC18048035/LOC18046344/LOC18046345/LOC18049839/LOC18047913/LOC18050333/LOC18049953/LOC18047540/LOC18043519/LOC18044680/LOC18044262/LOC18045294/LOC18042675/LOC18042003/LOC18041852/LOC18042020/LOC18041337/LOC18042318/LOC18042156/LOC18041942/LOC18039469/LOC18039784/LOC18038374/LOC18039631/LOC18038027/LOC18039853/LOC18038768/LOC18039156/LOC18039917/LOC18039760/LOC18038401/LOC18038199/LOC18035778/LOC18036503/LOC18036821/LOC18037266/LOC18033791/LOC18035015/LOC18033848/LOC18033753/LOC18033610/LOC18034434/LOC18034114/LOC18033888/LOC18034415/LOC18033287/LOC18033276/LOC18033281/LOC18032769/LOC18031489",75
"GO:0006073","BP","GO:0006073","cellular glucan metabolic process","27/788","106/5590",0.00124126657774298,0.0299947898033384,0.0281340037065392,"LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18047949/LOC18049207/LOC18046064/LOC18047773/LOC18049441/LOC18050333/LOC18043997/LOC18041528/LOC18041518/LOC18042773/LOC18042441/LOC18041697/LOC18041588/LOC18038088/LOC18033865/LOC18035044/LOC18034971/LOC18031960/LOC18055183",27
"GO:0044042","BP","GO:0044042","glucan metabolic process","27/788","106/5590",0.00124126657774298,0.0299947898033384,0.0281340037065392,"LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18047949/LOC18049207/LOC18046064/LOC18047773/LOC18049441/LOC18050333/LOC18043997/LOC18041528/LOC18041518/LOC18042773/LOC18042441/LOC18041697/LOC18041588/LOC18038088/LOC18033865/LOC18035044/LOC18034971/LOC18031960/LOC18055183",27
"GO:0019953","BP","GO:0019953","sexual reproduction","10/788","25/5590",0.0012849665154429,0.0299947898033384,0.0281340037065392,"LOC18056166/LOC18052647/LOC18048854/LOC18048704/LOC18047379/LOC18049136/LOC18049839/LOC18044678/LOC18041326/LOC18032585",10
"GO:0044703","BP","GO:0044703","multi-organism reproductive process","10/788","25/5590",0.0012849665154429,0.0299947898033384,0.0281340037065392,"LOC18056166/LOC18052647/LOC18048854/LOC18048704/LOC18047379/LOC18049136/LOC18049839/LOC18044678/LOC18041326/LOC18032585",10
"GO:0022412","BP","GO:0022412","cellular process involved in reproduction in multicellular organism","7/788","14/5590",0.00149683227237249,0.0339697768480089,0.0318623945698003,"LOC18056166/LOC18048854/LOC18047379/LOC18049136/LOC18044678/LOC18041326/LOC18032585",7
"GO:0051321","BP","GO:0051321","meiotic cell cycle","12/788","34/5590",0.0015708469677848,0.0346859992616266,0.0325341847097393,"LOC18056166/LOC18056158/LOC18054120/LOC18049166/LOC18047379/LOC18049136/LOC18044678/LOC18041326/LOC18038819/LOC18034827/LOC18032585/LOC18031733",12
