"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018298","BP","GO:0018298","protein-chromophore linkage","12/1099","26/5590",0.00196048737604062,0.0401899912088328,0.0356921266307874,"LOC18054549/LOC18052032/LOC18052906/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18038877/LOC18035158",12
"GO:0015711","BP","GO:0015711","organic anion transport","23/1099","65/5590",0.00209075443472595,0.0411920084232968,0.0365820030460133,"LOC18055229/LOC18055230/LOC18054614/LOC18051816/LOC18053579/LOC18052351/LOC18047579/LOC18046741/LOC18046233/LOC18045480/LOC18044951/LOC18044564/LOC18043244/LOC18044036/LOC18040207/LOC18042610/LOC18038157/LOC18038108/LOC18039280/LOC18038820/LOC18034196/LOC18035651/LOC18035533",23
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process","39/1099","128/5590",0.00210070109475793,0.0411920084232968,0.0365820030460133,"LOC18055326/LOC18056154/LOC18055180/LOC18054628/LOC18053001/LOC18051405/LOC18052197/LOC18053226/LOC18053090/LOC18047949/LOC18046063/LOC18047722/LOC18049897/LOC18046510/LOC18050333/LOC18046960/LOC18044682/LOC18045452/LOC18043584/LOC18044411/LOC18041693/LOC18041528/LOC18040627/LOC18042510/LOC18042773/LOC18040604/LOC18041588/LOC18038615/LOC18037291/LOC18037191/LOC18035822/LOC18036681/LOC18033703/LOC18031827/LOC18032986/LOC18031286/LOC18033371/LOC18031363/LOC18033220",39
"GO:0006812","BP","GO:0006812","cation transport","27/1099","81/5590",0.00244348992543921,0.0468921578700609,0.0416442200246428,"LOC18054197/LOC18056041/LOC18051582/LOC18052033/LOC18053567/LOC18050870/LOC18051154/LOC18047346/LOC18049138/LOC18049353/LOC18048993/LOC18049307/LOC18044751/LOC18043527/LOC18041653/LOC18041920/LOC18040867/LOC18039573/LOC18038907/LOC18038934/LOC18037271/LOC18033648/LOC18034262/LOC18035186/LOC18033254/LOC18032157/LOC18032121",27
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","45/1099","154/5590",0.0025221550764819,0.0468921578700609,0.0416442200246428,"LOC18054947/LOC18054839/LOC18055984/LOC18053046/LOC18053048/LOC18053050/LOC18052054/LOC18050513/LOC18050981/LOC18051086/LOC18051159/LOC18046066/LOC18047371/LOC18049893/LOC18049958/LOC18048831/LOC18045747/LOC18043489/LOC18043571/LOC18044694/LOC18044491/LOC18043209/LOC18043707/LOC18044018/LOC18045670/LOC18043894/LOC18042675/LOC18040235/LOC18042236/LOC18042511/LOC18042665/LOC18040657/LOC18038227/LOC18038849/LOC18038845/LOC18038394/LOC18035909/LOC18037073/LOC18036670/LOC18034906/LOC18034921/LOC18034211/LOC18034523/LOC18031493/LOC18046713",45
"GO:0006082","BP","GO:0006082","organic acid metabolic process","106/1099","422/5590",0.00254735669138912,0.0468921578700609,0.0416442200246428,"LOC18054947/LOC18054901/LOC18055326/LOC18054839/LOC18055984/LOC18056154/LOC18054004/LOC18054023/LOC18055121/LOC18055591/LOC18055805/LOC18052262/LOC18053046/LOC18053048/LOC18053050/LOC18052054/LOC18050513/LOC18050981/LOC18053426/LOC18053428/LOC18051086/LOC18051763/LOC18051867/LOC18053354/LOC18051159/LOC18046066/LOC18045924/LOC18047371/LOC18049893/LOC18049562/LOC18049721/LOC18046053/LOC18048424/LOC18049277/LOC18046430/LOC18046399/LOC18048160/LOC18046858/LOC18049958/LOC18048831/LOC18045998/LOC18045747/LOC18045476/LOC18044486/LOC18044375/LOC18043489/LOC18043571/LOC18045615/LOC18044823/LOC18045650/LOC18043836/LOC18044694/LOC18044491/LOC18043209/LOC18043707/LOC18044018/LOC18045670/LOC18043627/LOC18043894/LOC18041775/LOC18042675/LOC18042630/LOC18040235/LOC18040648/LOC18041601/LOC18042824/LOC18042438/LOC18042236/LOC18042511/LOC18041814/LOC18042007/LOC18041161/LOC18040184/LOC18042665/LOC18040657/LOC18038188/LOC18038227/LOC18038643/LOC18038849/LOC18039477/LOC18038845/LOC18039460/LOC18038394/LOC18036914/LOC18037066/LOC18035822/LOC18035909/LOC18037073/LOC18035874/LOC18036670/LOC18035105/LOC18035011/LOC18034922/LOC18034135/LOC18034906/LOC18035254/LOC18034921/LOC18034211/LOC18034523/LOC18031493/LOC18032986/LOC18031852/LOC18031357/LOC18050847/LOC18046713/LOC18039179",106
"GO:0009415","BP","GO:0009415","response to water","17/1099","44/5590",0.00270410839030376,0.0487821153610798,0.0433226628425507,"LOC18054917/LOC18054258/LOC18051867/LOC18048745/LOC18046011/LOC18049277/LOC18050333/LOC18049953/LOC18043209/LOC18045268/LOC18042192/LOC18038027/LOC18037502/LOC18035015/LOC18034415/LOC18032443/LOC18032558",17
"GO:0005576","CC","GO:0005576","extracellular region","134/1609","349/7428",2.48871756996272e-13,3.7579635306437e-11,3.4842045979478e-11,"LOC18054232/LOC18054421/LOC18054420/LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18054167/LOC18053818/LOC18051192/LOC18052125/LOC18052127/LOC18053149/LOC18050900/LOC18052647/LOC18050450/LOC18052866/LOC18052688/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18053322/LOC18050743/LOC18048123/LOC18047042/LOC18050308/LOC18048703/LOC18048704/LOC18049726/LOC18046741/LOC18049945/LOC18046237/LOC18047440/LOC18050078/LOC18046953/LOC18044285/LOC18045354/LOC18044426/LOC18043305/LOC18043303/LOC18044112/LOC18044336/LOC18043565/LOC18043426/LOC18045202/LOC18045099/LOC18043732/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18042860/LOC18041518/LOC18040742/LOC18041313/LOC18040420/LOC18041628/LOC18041502/LOC18042504/LOC18040460/LOC18042520/LOC18042440/LOC18040789/LOC18040195/LOC18038946/LOC18039542/LOC18039489/LOC18039490/LOC18037896/LOC18039251/LOC18038673/LOC18038199/LOC18039379/LOC18036559/LOC18036428/LOC18037541/LOC18036374/LOC18037502/LOC18037019/LOC18036699/LOC18036045/LOC18037093/LOC18036303/LOC18037725/LOC18037571/LOC18035691/LOC18033740/LOC18033982/LOC18033865/LOC18034217/LOC18033848/LOC18035011/LOC18035069/LOC18034941/LOC18035312/LOC18034971/LOC18033611/LOC18035233/LOC18035170/LOC18034104/LOC18035249/LOC18035117/LOC18034411/LOC18034509/LOC18033565/LOC18032311/LOC18031716/LOC18031642/LOC18031740/LOC18052997/LOC18051433/LOC18050139/LOC18050142/LOC18050143/LOC18048043/LOC18041898/LOC18040169/LOC18038093/LOC18033404",134
"GO:0009521","CC","GO:0009521","photosystem","34/1609","50/7428",2.37837075489511e-12,1.79566991994581e-10,1.66485952842658e-10,"LOC18055063/LOC18053775/LOC18054549/LOC18054593/LOC18055495/LOC18055316/LOC18052032/LOC18051897/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18045520/LOC18044863/LOC18044399/LOC18043590/LOC18044560/LOC18045619/LOC18041475/LOC18041924/LOC18042622/LOC18038877/LOC18036420/LOC18037749/LOC18035158/LOC18034566/LOC18035077",34
"GO:0009523","CC","GO:0009523","photosystem II","27/1609","39/7428",2.39732911704339e-10,1.2066556555785e-08,1.11875358795358e-08,"LOC18055063/LOC18053775/LOC18054549/LOC18054593/LOC18055316/LOC18052032/LOC18051773/LOC18053261/LOC18053263/LOC18045785/LOC18046168/LOC18048155/LOC18046547/LOC18045866/LOC18045520/LOC18044863/LOC18044399/LOC18043590/LOC18044560/LOC18045619/LOC18041475/LOC18041924/LOC18042622/LOC18038877/LOC18036420/LOC18035158/LOC18034566",27
"GO:0034357","CC","GO:0034357","photosynthetic membrane","47/1609","104/7428",6.19239544790332e-08,2.3376292815835e-06,2.16733840676616e-06,"LOC18055287/LOC18055063/LOC18053775/LOC18054549/LOC18054593/LOC18055495/LOC18055316/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18051897/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18045520/LOC18044863/LOC18044399/LOC18043581/LOC18043590/LOC18044560/LOC18045619/LOC18041475/LOC18040405/LOC18041924/LOC18043060/LOC18042622/LOC18038877/LOC18036420/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18035077/LOC18033554",47
"GO:0009522","CC","GO:0009522","photosystem I","18/1609","26/7428",2.60240605633402e-07,7.85926629012873e-06,7.28673695773525e-06,"LOC18054549/LOC18055495/LOC18052032/LOC18051897/LOC18052598/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18049269/LOC18046879/LOC18044863/LOC18043590/LOC18041475/LOC18038877/LOC18037749/LOC18035158/LOC18035077",18
"GO:0005618","CC","GO:0005618","cell wall","64/1609","168/7428",7.18687685030252e-07,1.55031200627954e-05,1.4373753700605e-05,"LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052866/LOC18052688/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048144/LOC18049993/LOC18046237/LOC18046953/LOC18044285/LOC18044426/LOC18044847/LOC18045202/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040742/LOC18041313/LOC18041628/LOC18042520/LOC18040195/LOC18038946/LOC18038276/LOC18039251/LOC18036559/LOC18037502/LOC18036699/LOC18036303/LOC18035691/LOC18033865/LOC18034971/LOC18033611/LOC18035233/LOC18034104/LOC18034411/LOC18033194/LOC18031716/LOC18051433/LOC18050139/LOC18050142/LOC18050143/LOC18048043",64
"GO:0030312","CC","GO:0030312","external encapsulating structure","64/1609","168/7428",7.18687685030252e-07,1.55031200627954e-05,1.4373753700605e-05,"LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052866/LOC18052688/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048144/LOC18049993/LOC18046237/LOC18046953/LOC18044285/LOC18044426/LOC18044847/LOC18045202/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040742/LOC18041313/LOC18041628/LOC18042520/LOC18040195/LOC18038946/LOC18038276/LOC18039251/LOC18036559/LOC18037502/LOC18036699/LOC18036303/LOC18035691/LOC18033865/LOC18034971/LOC18033611/LOC18035233/LOC18034104/LOC18034411/LOC18033194/LOC18031716/LOC18051433/LOC18050139/LOC18050142/LOC18050143/LOC18048043",64
"GO:0042651","CC","GO:0042651","thylakoid membrane","42/1609","96/7428",9.15990063929196e-07,1.72893124566636e-05,1.60298261187609e-05,"LOC18055287/LOC18055063/LOC18054549/LOC18054593/LOC18055495/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18045520/LOC18044863/LOC18044399/LOC18043581/LOC18043590/LOC18045619/LOC18041475/LOC18040405/LOC18041924/LOC18043060/LOC18042622/LOC18038877/LOC18036420/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18033554",42
"GO:0009579","CC","GO:0009579","thylakoid","51/1609","134/7428",9.84979397632762e-06,0.000165257654491719,0.000153219017409541,"LOC18055287/LOC18055063/LOC18053775/LOC18054549/LOC18054593/LOC18055495/LOC18055316/LOC18054652/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18051897/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18049958/LOC18049233/LOC18046891/LOC18043413/LOC18045520/LOC18044863/LOC18044399/LOC18043836/LOC18043581/LOC18043590/LOC18044560/LOC18045619/LOC18041475/LOC18040405/LOC18041924/LOC18043060/LOC18042622/LOC18038877/LOC18036420/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18035077/LOC18033554",51
"GO:0009535","CC","GO:0009535","chloroplast thylakoid membrane","34/1609","81/7428",2.87767003306063e-05,0.000434528174992154,0.000402873804628487,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044863/LOC18043581/LOC18043590/LOC18041475/LOC18040405/LOC18043060/LOC18038877/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18033554",34
"GO:0055035","CC","GO:0055035","plastid thylakoid membrane","34/1609","82/7428",3.90741925361671e-05,0.00053638209754193,0.000497307905005763,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044863/LOC18043581/LOC18043590/LOC18041475/LOC18040405/LOC18043060/LOC18038877/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18033554",34
"GO:0009654","CC","GO:0009654","photosystem II oxygen evolving complex","11/1609","18/7428",0.000330024838178479,0.00415281254707919,0.00385028977874892,"LOC18055063/LOC18054593/LOC18051773/LOC18046168/LOC18046547/LOC18045520/LOC18044399/LOC18045619/LOC18041924/LOC18042622/LOC18036420",11
"GO:0009534","CC","GO:0009534","chloroplast thylakoid","35/1609","94/7428",0.000386775368384665,0.00417164861614889,0.00386775368384665,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18045866/LOC18046879/LOC18049958/LOC18046891/LOC18043413/LOC18044863/LOC18043581/LOC18043590/LOC18041475/LOC18040405/LOC18043060/LOC18038877/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18033554",35
"GO:0031976","CC","GO:0031976","plastid thylakoid","35/1609","94/7428",0.000386775368384665,0.00417164861614889,0.00386775368384665,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18052506/LOC18051968/LOC18052032/LOC18052694/LOC18052598/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18049269/LOC18045866/LOC18046879/LOC18049958/LOC18046891/LOC18043413/LOC18044863/LOC18043581/LOC18043590/LOC18041475/LOC18040405/LOC18043060/LOC18038877/LOC18037773/LOC18037749/LOC18035158/LOC18034566/LOC18033554",35
"GO:0048046","CC","GO:0048046","apoplast","39/1609","114/7428",0.00127876909813841,0.0128729422545933,0.0119351782492918,"LOC18054421/LOC18054420/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052125/LOC18052127/LOC18052866/LOC18046953/LOC18045354/LOC18042860/LOC18041518/LOC18040789/LOC18039542/LOC18039489/LOC18039490/LOC18037896/LOC18039251/LOC18036559/LOC18036428/LOC18037502/LOC18037093/LOC18036303/LOC18035691/LOC18033865/LOC18034941/LOC18034971/LOC18035233/LOC18034104/LOC18035117/LOC18034509/LOC18031716/LOC18050139/LOC18050142/LOC18050143/LOC18041898",39
"GO:0030286","CC","GO:0030286","dynein complex","7/1609","10/7428",0.00142187890080483,0.0134189821263455,0.0124414403820422,"LOC18055683/LOC18055733/LOC18053658/LOC18052674/LOC18039339/LOC18036848/LOC18031417",7
"GO:0046906","MF","GO:0046906","tetrapyrrole binding","130/2090","303/9150",2.48672583718702e-15,9.49929269805441e-13,8.69045239943252e-13,"LOC18054232/LOC18054865/LOC18054829/LOC18054423/LOC18054549/LOC18055116/LOC18054620/LOC18050435/LOC18052500/LOC18052501/LOC18052503/LOC18053375/LOC18053376/LOC18053379/LOC18052870/LOC18051225/LOC18050450/LOC18051020/LOC18052032/LOC18051625/LOC18053261/LOC18053263/LOC18050706/LOC18050743/LOC18050359/LOC18050357/LOC18050356/LOC18049214/LOC18048646/LOC18047714/LOC18045785/LOC18046846/LOC18048151/LOC18048154/LOC18048155/LOC18049870/LOC18046264/LOC18046042/LOC18049773/LOC18047056/LOC18045476/LOC18044009/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18043757/LOC18044863/LOC18045736/LOC18044393/LOC18044645/LOC18044278/LOC18045345/LOC18044579/LOC18044580/LOC18043565/LOC18045067/LOC18043590/LOC18045694/LOC18041681/LOC18043188/LOC18041475/LOC18041363/LOC18042868/LOC18041198/LOC18041531/LOC18042779/LOC18042343/LOC18043086/LOC18041814/LOC18042520/LOC18043046/LOC18042041/LOC18040403/LOC18040453/LOC18040454/LOC18039197/LOC18038877/LOC18039865/LOC18039463/LOC18039758/LOC18038480/LOC18035923/LOC18037059/LOC18037541/LOC18035820/LOC18035834/LOC18036699/LOC18036045/LOC18036987/LOC18036416/LOC18036422/LOC18035701/LOC18037053/LOC18036030/LOC18037857/LOC18037858/LOC18037047/LOC18034294/LOC18035522/LOC18034124/LOC18033714/LOC18034033/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18035158/LOC18033718/LOC18035645/LOC18033470/LOC18033227/LOC18031315/LOC18031740/LOC18052456/LOC18052121/LOC18052997/LOC18052044/LOC18047712/LOC18047387/LOC18043663/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18034519/LOC18033040",130
"GO:0005506","MF","GO:0005506","iron ion binding","114/2090","272/9150",9.29432514445986e-13,1.19555034595856e-10,1.09375231429661e-10,"LOC18054865/LOC18054829/LOC18056154/LOC18054423/LOC18054693/LOC18055116/LOC18054620/LOC18055362/LOC18050435/LOC18053375/LOC18053376/LOC18053379/LOC18052870/LOC18051225/LOC18051561/LOC18051020/LOC18051625/LOC18051752/LOC18052481/LOC18050706/LOC18050359/LOC18050357/LOC18050356/LOC18049214/LOC18048646/LOC18047714/LOC18045816/LOC18048151/LOC18048154/LOC18049870/LOC18046264/LOC18046042/LOC18047995/LOC18044751/LOC18044009/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18043757/LOC18045736/LOC18044393/LOC18044645/LOC18044278/LOC18045345/LOC18044579/LOC18044580/LOC18045067/LOC18045694/LOC18041681/LOC18043188/LOC18041699/LOC18041363/LOC18042868/LOC18041198/LOC18041531/LOC18042779/LOC18042343/LOC18043086/LOC18043046/LOC18042041/LOC18040403/LOC18040453/LOC18040454/LOC18039129/LOC18039865/LOC18039463/LOC18038634/LOC18039758/LOC18038480/LOC18035923/LOC18037059/LOC18035820/LOC18035834/LOC18036991/LOC18036987/LOC18036416/LOC18036422/LOC18035822/LOC18037053/LOC18036030/LOC18037857/LOC18037858/LOC18037047/LOC18035505/LOC18034294/LOC18035522/LOC18034033/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18033718/LOC18035645/LOC18032986/LOC18033470/LOC18033227/LOC18031315/LOC18031578/LOC18052456/LOC18052121/LOC18052044/LOC18047712/LOC18047387/LOC18043663/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18034519/LOC18033040",114
"GO:0020037","MF","GO:0020037","heme binding","119/2090","288/9150",9.38913884260648e-13,1.19555034595856e-10,1.09375231429661e-10,"LOC18054232/LOC18054865/LOC18054829/LOC18054423/LOC18055116/LOC18054620/LOC18050435/LOC18052500/LOC18052501/LOC18052503/LOC18053375/LOC18053376/LOC18053379/LOC18052870/LOC18051225/LOC18050450/LOC18051020/LOC18051625/LOC18050706/LOC18050743/LOC18050359/LOC18050357/LOC18050356/LOC18049214/LOC18048646/LOC18047714/LOC18046846/LOC18048151/LOC18048154/LOC18049870/LOC18046264/LOC18046042/LOC18049773/LOC18047056/LOC18045476/LOC18044009/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18043757/LOC18045736/LOC18044393/LOC18044645/LOC18044278/LOC18045345/LOC18044579/LOC18044580/LOC18043565/LOC18045067/LOC18045694/LOC18041681/LOC18043188/LOC18041363/LOC18042868/LOC18041198/LOC18041531/LOC18042779/LOC18042343/LOC18043086/LOC18041814/LOC18042520/LOC18043046/LOC18042041/LOC18040403/LOC18040453/LOC18040454/LOC18039197/LOC18039865/LOC18039463/LOC18039758/LOC18038480/LOC18035923/LOC18037059/LOC18037541/LOC18035820/LOC18035834/LOC18036699/LOC18036045/LOC18036987/LOC18036416/LOC18036422/LOC18035701/LOC18037053/LOC18036030/LOC18037857/LOC18037858/LOC18037047/LOC18034294/LOC18035522/LOC18034124/LOC18033714/LOC18034033/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18033718/LOC18035645/LOC18033470/LOC18033227/LOC18031315/LOC18031740/LOC18052456/LOC18052121/LOC18052997/LOC18052044/LOC18047712/LOC18047387/LOC18043663/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18034519/LOC18033040",119
"GO:0003700","MF","GO:0003700","DNA-binding transcription factor activity","137/2090","355/9150",7.56577171441699e-12,7.22531198726822e-10,6.61009528733274e-10,"LOC18054113/LOC18053739/LOC18053740/LOC18053755/LOC18053793/LOC18054676/LOC18054790/LOC18055009/LOC18055041/LOC18055953/LOC18053998/LOC18054028/LOC18054083/LOC18055376/LOC18055307/LOC18055749/LOC18052059/LOC18050561/LOC18051841/LOC18053485/LOC18052645/LOC18052434/LOC18053313/LOC18052115/LOC18052470/LOC18053535/LOC18053441/LOC18051602/LOC18053406/LOC18053235/LOC18050472/LOC18049853/LOC18046431/LOC18048118/LOC18046095/LOC18049966/LOC18049967/LOC18048194/LOC18046652/LOC18049462/LOC18048665/LOC18046213/LOC18046766/LOC18048974/LOC18048360/LOC18047418/LOC18046781/LOC18047855/LOC18047704/LOC18047493/LOC18050127/LOC18047053/LOC18049825/LOC18047090/LOC18046418/LOC18048239/LOC18048655/LOC18049843/LOC18047939/LOC18047942/LOC18043604/LOC18044460/LOC18044306/LOC18044550/LOC18045437/LOC18044589/LOC18043209/LOC18044020/LOC18044041/LOC18043295/LOC18045167/LOC18044217/LOC18045496/LOC18043733/LOC18043974/LOC18045541/LOC18040837/LOC18040589/LOC18043042/LOC18040632/LOC18043186/LOC18040774/LOC18042623/LOC18041721/LOC18041603/LOC18040890/LOC18041159/LOC18041974/LOC18040153/LOC18040416/LOC18039165/LOC18039326/LOC18038027/LOC18038707/LOC18038066/LOC18038605/LOC18038639/LOC18039984/LOC18039220/LOC18039580/LOC18036748/LOC18036727/LOC18035710/LOC18036104/LOC18037266/LOC18036823/LOC18035784/LOC18037715/LOC18034924/LOC18034191/LOC18031465/LOC18033064/LOC18032958/LOC18033550/LOC18032042/LOC18031431/LOC18031355/LOC18031356/LOC18033417/LOC18033409/LOC18033416/LOC18031489/LOC18055444/LOC18054985/LOC18052986/LOC18053515/LOC18046597/LOC18047895/LOC18046782/LOC18044088/LOC18036687/LOC18036271/LOC18037074/LOC18035271/LOC18033206/LOC18031430/LOC18033513",137
"GO:0004497","MF","GO:0004497","monooxygenase activity","98/2090","236/9150",7.20063809720668e-11,5.5012875062659e-09,5.03286704899498e-09,"LOC18054865/LOC18054829/LOC18055899/LOC18054423/LOC18055116/LOC18054633/LOC18054620/LOC18050435/LOC18053375/LOC18053376/LOC18053379/LOC18052870/LOC18051225/LOC18051020/LOC18051625/LOC18050706/LOC18050359/LOC18050357/LOC18049214/LOC18048646/LOC18047714/LOC18049889/LOC18048151/LOC18048154/LOC18049870/LOC18046264/LOC18044009/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18043757/LOC18045736/LOC18044393/LOC18044645/LOC18044278/LOC18045345/LOC18044579/LOC18044580/LOC18045067/LOC18045694/LOC18041681/LOC18043188/LOC18041363/LOC18042868/LOC18041198/LOC18041531/LOC18042779/LOC18042343/LOC18043086/LOC18043046/LOC18042041/LOC18040403/LOC18040453/LOC18040454/LOC18041837/LOC18039463/LOC18038615/LOC18039758/LOC18038480/LOC18035923/LOC18037059/LOC18035820/LOC18035834/LOC18036987/LOC18036416/LOC18036422/LOC18037053/LOC18036030/LOC18037857/LOC18037858/LOC18037047/LOC18034294/LOC18035522/LOC18034033/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18035645/LOC18033470/LOC18031315/LOC18055441/LOC18052456/LOC18052121/LOC18052044/LOC18047712/LOC18047387/LOC18043663/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18034519/LOC18033040",98
"GO:0016705","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","107/2090","273/9150",5.68565008036358e-10,3.61986388449815e-08,3.31164180119423e-08,"LOC18054865/LOC18054829/LOC18055899/LOC18054423/LOC18055116/LOC18054633/LOC18054620/LOC18050435/LOC18053375/LOC18053376/LOC18053379/LOC18052870/LOC18051225/LOC18051020/LOC18051625/LOC18050706/LOC18050359/LOC18050357/LOC18050356/LOC18049214/LOC18048646/LOC18047714/LOC18049889/LOC18048151/LOC18048154/LOC18049870/LOC18046264/LOC18046042/LOC18044009/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18043757/LOC18045736/LOC18044393/LOC18044645/LOC18044278/LOC18044694/LOC18045345/LOC18044579/LOC18044580/LOC18045067/LOC18045694/LOC18041681/LOC18043188/LOC18041363/LOC18042868/LOC18041198/LOC18041531/LOC18042779/LOC18042343/LOC18043086/LOC18043046/LOC18042041/LOC18040403/LOC18040453/LOC18040454/LOC18041837/LOC18038227/LOC18039865/LOC18039463/LOC18039758/LOC18038480/LOC18035923/LOC18037059/LOC18035820/LOC18035834/LOC18036987/LOC18036416/LOC18036422/LOC18037073/LOC18037053/LOC18036030/LOC18037857/LOC18037858/LOC18037047/LOC18035505/LOC18034294/LOC18035522/LOC18034033/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18034834/LOC18033718/LOC18035645/LOC18033470/LOC18033227/LOC18031315/LOC18055441/LOC18052456/LOC18052121/LOC18052044/LOC18047712/LOC18047387/LOC18043663/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18034519/LOC18033040",107
