"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034357","CC","GO:0034357","photosynthetic membrane","77/2375","104/7428",9.60992302812926e-19,8.69698034045698e-17,7.6373598802501e-17,"LOC18055287/LOC18053775/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18055316/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18052292/LOC18053489/LOC18051323/LOC18051897/LOC18052598/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18048643/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044075/LOC18045518/LOC18045520/LOC18044863/LOC18044399/LOC18043581/LOC18043590/LOC18044560/LOC18045586/LOC18045619/LOC18041475/LOC18040405/LOC18042579/LOC18041631/LOC18042081/LOC18040285/LOC18041099/LOC18040979/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18042622/LOC18038302/LOC18038877/LOC18039516/LOC18039809/LOC18036420/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18034139/LOC18035627/LOC18035158/LOC18034566/LOC18035077/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",77
"GO:0009579","CC","GO:0009579","thylakoid","88/2375","134/7428",7.19819634611986e-16,3.82430976684225e-14,3.35836449429009e-14,"LOC18055287/LOC18053775/LOC18054175/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18055316/LOC18054652/LOC18052506/LOC18050977/LOC18051968/LOC18050848/LOC18052032/LOC18052292/LOC18053489/LOC18051323/LOC18051468/LOC18051897/LOC18052598/LOC18051870/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18050958/LOC18046386/LOC18048643/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18049958/LOC18049233/LOC18046891/LOC18043413/LOC18044075/LOC18045518/LOC18045520/LOC18044863/LOC18043642/LOC18044399/LOC18043581/LOC18043590/LOC18044560/LOC18045586/LOC18045619/LOC18041475/LOC18040405/LOC18042579/LOC18041631/LOC18042081/LOC18040285/LOC18041099/LOC18040979/LOC18042569/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18042622/LOC18038302/LOC18038877/LOC18039516/LOC18039809/LOC18036420/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18034139/LOC18035166/LOC18035627/LOC18035158/LOC18034566/LOC18035077/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",88
"GO:0042651","CC","GO:0042651","thylakoid membrane","69/2375","96/7428",8.45151329688896e-16,3.82430976684225e-14,3.35836449429009e-14,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18052598/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18046547/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044075/LOC18045518/LOC18045520/LOC18044863/LOC18044399/LOC18043581/LOC18043590/LOC18045586/LOC18045619/LOC18041475/LOC18040405/LOC18042579/LOC18041631/LOC18042081/LOC18040285/LOC18041099/LOC18040979/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18042622/LOC18038302/LOC18038877/LOC18039516/LOC18039809/LOC18036420/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",69
"GO:0009523","CC","GO:0009523","photosystem II","35/2375","39/7428",7.40852923275973e-14,2.68188758225902e-12,2.3551324508352e-12,"LOC18053775/LOC18054549/LOC18054593/LOC18055368/LOC18055316/LOC18052032/LOC18051773/LOC18053261/LOC18053263/LOC18048643/LOC18045785/LOC18046168/LOC18048155/LOC18046547/LOC18045866/LOC18044075/LOC18045518/LOC18045520/LOC18044863/LOC18044399/LOC18043590/LOC18044560/LOC18045619/LOC18041475/LOC18042579/LOC18040285/LOC18041099/LOC18040979/LOC18041202/LOC18042622/LOC18038877/LOC18039516/LOC18036420/LOC18035158/LOC18034566",35
"GO:0009535","CC","GO:0009535","chloroplast thylakoid membrane","57/2375","81/7428",1.21019663755165e-12,3.65075985661414e-11,3.20595951351402e-11,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18052598/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044075/LOC18044863/LOC18043581/LOC18043590/LOC18045586/LOC18041475/LOC18040405/LOC18041631/LOC18042081/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18038302/LOC18038877/LOC18039809/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",57
"GO:0055035","CC","GO:0055035","plastid thylakoid membrane","57/2375","82/7428",2.74350970826823e-12,7.09393224566499e-11,6.22962354809778e-11,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18052598/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18045866/LOC18046879/LOC18046891/LOC18043413/LOC18044075/LOC18044863/LOC18043581/LOC18043590/LOC18045586/LOC18041475/LOC18040405/LOC18041631/LOC18042081/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18038302/LOC18038877/LOC18039809/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",57
"GO:0009522","CC","GO:0009522","photosystem I","25/2375","26/7428",6.90429261502349e-12,1.56209620414907e-10,1.37177392745861e-10,"LOC18054549/LOC18055495/LOC18055368/LOC18052032/LOC18052292/LOC18051897/LOC18052598/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18049269/LOC18046879/LOC18044075/LOC18044863/LOC18043590/LOC18041475/LOC18041631/LOC18041202/LOC18038877/LOC18037749/LOC18034139/LOC18035158/LOC18035077/LOC18031419",25
"GO:0009534","CC","GO:0009534","chloroplast thylakoid","60/2375","94/7428",1.79170421236884e-10,3.2429846243876e-09,2.84786669544942e-09,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18051468/LOC18052598/LOC18051870/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18045866/LOC18046879/LOC18049958/LOC18046891/LOC18043413/LOC18044075/LOC18044863/LOC18043581/LOC18043590/LOC18045586/LOC18041475/LOC18040405/LOC18041631/LOC18042081/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18038302/LOC18038877/LOC18039809/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",60
"GO:0031976","CC","GO:0031976","plastid thylakoid","60/2375","94/7428",1.79170421236884e-10,3.2429846243876e-09,2.84786669544942e-09,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18051468/LOC18052598/LOC18051870/LOC18051773/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18047156/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18049269/LOC18045866/LOC18046879/LOC18049958/LOC18046891/LOC18043413/LOC18044075/LOC18044863/LOC18043581/LOC18043590/LOC18045586/LOC18041475/LOC18040405/LOC18041631/LOC18042081/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18038302/LOC18038877/LOC18039809/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",60
"GO:0031984","CC","GO:0031984","organelle subcompartment","79/2375","155/7428",5.57375202639413e-07,9.17135560706671e-06,8.05393833478961e-06,"LOC18053963/LOC18053983/LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055919/LOC18052506/LOC18050563/LOC18051968/LOC18050848/LOC18052032/LOC18053489/LOC18051323/LOC18051468/LOC18052598/LOC18051870/LOC18051773/LOC18053519/LOC18053436/LOC18053261/LOC18053263/LOC18046386/LOC18050194/LOC18048583/LOC18047156/LOC18045777/LOC18045785/LOC18048450/LOC18046168/LOC18048155/LOC18049183/LOC18049269/LOC18045866/LOC18046879/LOC18049958/LOC18049904/LOC18046891/LOC18043413/LOC18044075/LOC18044863/LOC18043458/LOC18044847/LOC18043581/LOC18044021/LOC18043590/LOC18045586/LOC18041475/LOC18040405/LOC18041631/LOC18040603/LOC18042081/LOC18042339/LOC18043137/LOC18042830/LOC18041192/LOC18041202/LOC18043060/LOC18038302/LOC18038877/LOC18039653/LOC18038768/LOC18039622/LOC18039809/LOC18037070/LOC18037579/LOC18037749/LOC18036749/LOC18035698/LOC18036117/LOC18035627/LOC18035158/LOC18034566/LOC18034550/LOC18035570/LOC18034214/LOC18031419/LOC18033554",79
