"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","BP","GO:0015979","photosynthesis","42/954","90/5590",4.96210455377696e-11,4.18305413883398e-08,3.8077623365299e-08,"LOC18053775/LOC18054210/LOC18054549/LOC18055495/LOC18055368/LOC18055316/LOC18052634/LOC18052032/LOC18052292/LOC18051323/LOC18052598/LOC18051870/LOC18053261/LOC18053263/LOC18046386/LOC18048643/LOC18045777/LOC18045785/LOC18048155/LOC18046547/LOC18045866/LOC18046879/LOC18045518/LOC18045520/LOC18044863/LOC18044589/LOC18043590/LOC18041475/LOC18042252/LOC18040285/LOC18041099/LOC18042569/LOC18041202/LOC18042622/LOC18038877/LOC18039962/LOC18038615/LOC18037749/LOC18036749/LOC18035158/LOC18032961/LOC18031746",42
"GO:0009765","BP","GO:0009765","photosynthesis, light harvesting","14/954","17/5590",6.68332663736453e-09,2.81702217764915e-06,2.56428690454671e-06,"LOC18054549/LOC18055368/LOC18052032/LOC18051870/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18041202/LOC18038877/LOC18035158",14
"GO:0006865","BP","GO:0006865","amino acid transport","21/954","45/5590",3.64469150731487e-06,0.00102415831355548,0.000932273722397383,"LOC18053962/LOC18055230/LOC18054614/LOC18051129/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18046233/LOC18045480/LOC18045142/LOC18044564/LOC18045672/LOC18041501/LOC18038108/LOC18038820/LOC18034188/LOC18034196/LOC18034947/LOC18042449/LOC18035533",21
"GO:0009719","BP","GO:0009719","response to endogenous stimulus","75/954","272/5590",6.01906178706436e-06,0.00126851727162381,0.00115470948493945,"LOC18054850/LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051721/LOC18051419/LOC18052602/LOC18051867/LOC18052168/LOC18053388/LOC18047042/LOC18047689/LOC18048628/LOC18048665/LOC18048976/LOC18046344/LOC18049839/LOC18047540/LOC18048045/LOC18043519/LOC18044653/LOC18044262/LOC18043537/LOC18045294/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18041027/LOC18042020/LOC18042156/LOC18041942/LOC18040175/LOC18039469/LOC18039631/LOC18038768/LOC18039706/LOC18039156/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18036821/LOC18034309/LOC18033791/LOC18034126/LOC18035015/LOC18033848/LOC18033753/LOC18034781/LOC18033610/LOC18034212/LOC18034313/LOC18034800/LOC18033616/LOC18035062/LOC18034114/LOC18033888/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642/LOC18032769/LOC18031489",75
"GO:0009725","BP","GO:0009725","response to hormone","74/954","271/5590",1.01742826474096e-05,0.00171538405435326,0.00156148464209718,"LOC18054850/LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051721/LOC18051419/LOC18052602/LOC18051867/LOC18052168/LOC18053388/LOC18047042/LOC18047689/LOC18048628/LOC18048665/LOC18048976/LOC18046344/LOC18049839/LOC18047540/LOC18048045/LOC18043519/LOC18044653/LOC18044262/LOC18043537/LOC18045294/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18041027/LOC18042020/LOC18042156/LOC18041942/LOC18039469/LOC18039631/LOC18038768/LOC18039706/LOC18039156/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18036821/LOC18034309/LOC18033791/LOC18034126/LOC18035015/LOC18033848/LOC18033753/LOC18034781/LOC18033610/LOC18034212/LOC18034313/LOC18034800/LOC18033616/LOC18035062/LOC18034114/LOC18033888/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642/LOC18032769/LOC18031489",74
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","18/954","39/5590",2.19611060915695e-05,0.00235956759451313,0.00214787385452965,"LOC18054232/LOC18052498/LOC18052500/LOC18052501/LOC18050450/LOC18050743/LOC18044375/LOC18043565/LOC18038860/LOC18037787/LOC18037541/LOC18036678/LOC18036699/LOC18036045/LOC18035701/LOC18031740/LOC18048798/LOC18032359",18
"GO:0042221","BP","GO:0042221","response to chemical","96/954","382/5590",2.24078635536815e-05,0.00235956759451313,0.00214787385452965,"LOC18054850/LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18051599/LOC18053149/LOC18050781/LOC18051556/LOC18051721/LOC18051323/LOC18051419/LOC18052602/LOC18051867/LOC18052168/LOC18053388/LOC18046431/LOC18047042/LOC18047689/LOC18048628/LOC18048665/LOC18048976/LOC18047764/LOC18046011/LOC18049647/LOC18049277/LOC18046344/LOC18049839/LOC18047913/LOC18050333/LOC18047540/LOC18048045/LOC18043519/LOC18044653/LOC18044262/LOC18043537/LOC18045294/LOC18044687/LOC18045268/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18041027/LOC18042020/LOC18041337/LOC18042156/LOC18041942/LOC18040175/LOC18039469/LOC18038374/LOC18039631/LOC18038027/LOC18038768/LOC18039706/LOC18039156/LOC18039917/LOC18038853/LOC18038673/LOC18039760/LOC18038401/LOC18038199/LOC18037502/LOC18036503/LOC18036821/LOC18037266/LOC18034309/LOC18033791/LOC18034126/LOC18035015/LOC18033848/LOC18033753/LOC18034781/LOC18033610/LOC18034212/LOC18034313/LOC18034800/LOC18033616/LOC18034434/LOC18035062/LOC18034114/LOC18033888/LOC18035349/LOC18034415/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642/LOC18032769/LOC18031489",96
"GO:0010033","BP","GO:0010033","response to organic substance","79/954","301/5590",2.46027602287028e-05,0.00235956759451313,0.00214787385452965,"LOC18054850/LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051721/LOC18051419/LOC18052602/LOC18051867/LOC18052168/LOC18053388/LOC18046431/LOC18047042/LOC18047689/LOC18048628/LOC18048665/LOC18048976/LOC18049647/LOC18046344/LOC18049839/LOC18047540/LOC18048045/LOC18043519/LOC18044653/LOC18044262/LOC18043537/LOC18045294/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18041027/LOC18042020/LOC18042156/LOC18041942/LOC18040175/LOC18039469/LOC18039631/LOC18038027/LOC18038768/LOC18039706/LOC18039156/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18036821/LOC18037266/LOC18034309/LOC18033791/LOC18034126/LOC18035015/LOC18033848/LOC18033753/LOC18034781/LOC18033610/LOC18034212/LOC18034313/LOC18034800/LOC18033616/LOC18035062/LOC18034114/LOC18033888/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642/LOC18032769/LOC18031489",79
"GO:0019684","BP","GO:0019684","photosynthesis, light reaction","19/954","43/5590",2.79901256763123e-05,0.00235956759451313,0.00214787385452965,"LOC18054549/LOC18055368/LOC18052634/LOC18052032/LOC18051323/LOC18051870/LOC18053261/LOC18053263/LOC18046386/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18041202/LOC18038877/LOC18036749/LOC18035158/LOC18032961",19
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","19/954","43/5590",2.79901256763123e-05,0.00235956759451313,0.00214787385452965,"LOC18054232/LOC18052498/LOC18052500/LOC18052501/LOC18050450/LOC18050743/LOC18044375/LOC18043565/LOC18042675/LOC18038860/LOC18037787/LOC18037541/LOC18036678/LOC18036699/LOC18036045/LOC18035701/LOC18031740/LOC18048798/LOC18032359",19
"GO:0044036","BP","GO:0044036","cell wall macromolecule metabolic process","20/954","50/5590",9.74870274835036e-05,0.00628983580769849,0.00572552950466654,"LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18047842/LOC18049816/LOC18043997/LOC18040339/LOC18041518/LOC18038018/LOC18037118/LOC18035694/LOC18037502/LOC18034655/LOC18034517/LOC18033974/LOC18033703/LOC18034104",20
"GO:0009739","BP","GO:0009739","response to gibberellin","14/954","29/5590",9.91187523102493e-05,0.00628983580769849,0.00572552950466654,"LOC18055572/LOC18053149/LOC18051721/LOC18047042/LOC18048628/LOC18048665/LOC18049839/LOC18041852/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18031642/LOC18031489",14
"GO:0071554","BP","GO:0071554","cell wall organization or biogenesis","51/954","181/5590",0.000104759180412858,0.00628983580769849,0.00572552950466654,"LOC18055990/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18052688/LOC18052472/LOC18050634/LOC18047309/LOC18045786/LOC18047842/LOC18050261/LOC18049816/LOC18044426/LOC18045452/LOC18043997/LOC18045202/LOC18040603/LOC18040524/LOC18040339/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18042773/LOC18039093/LOC18038946/LOC18038018/LOC18039355/LOC18037938/LOC18037118/LOC18037743/LOC18035694/LOC18037502/LOC18037849/LOC18036087/LOC18034655/LOC18034517/LOC18033974/LOC18033703/LOC18034104/LOC18034411/LOC18031830/LOC18054640/LOC18048043",51
"GO:0018298","BP","GO:0018298","protein-chromophore linkage","13/954","26/5590",0.000111848676982344,0.00628983580769849,0.00572552950466654,"LOC18054549/LOC18055368/LOC18052032/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18041202/LOC18038877/LOC18035158",13
"GO:0009740","BP","GO:0009740","gibberellic acid mediated signaling pathway","11/954","20/5590",0.000126841291495699,0.00628983580769849,0.00572552950466654,"LOC18055572/LOC18053149/LOC18047042/LOC18048628/LOC18049839/LOC18041852/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18031642",11
"GO:0010476","BP","GO:0010476","gibberellin mediated signaling pathway","11/954","20/5590",0.000126841291495699,0.00628983580769849,0.00572552950466654,"LOC18055572/LOC18053149/LOC18047042/LOC18048628/LOC18049839/LOC18041852/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18031642",11
"GO:0071370","BP","GO:0071370","cellular response to gibberellin stimulus","11/954","20/5590",0.000126841291495699,0.00628983580769849,0.00572552950466654,"LOC18055572/LOC18053149/LOC18047042/LOC18048628/LOC18049839/LOC18041852/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18031642",11
"GO:0005976","BP","GO:0005976","polysaccharide metabolic process","54/954","197/5590",0.000146452680270531,0.00670515758960448,0.00610358978937587,"LOC18055990/LOC18055139/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18055908/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053419/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18052688/LOC18050365/LOC18047949/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18048635/LOC18047309/LOC18046308/LOC18050261/LOC18050333/LOC18048822/LOC18044292/LOC18045452/LOC18043997/LOC18040524/LOC18041528/LOC18041518/LOC18041628/LOC18042773/LOC18041697/LOC18038018/LOC18037743/LOC18035694/LOC18037502/LOC18037849/LOC18036087/LOC18033703/LOC18035044/LOC18034104/LOC18031960/LOC18032461/LOC18054345/LOC18055183/LOC18054640/LOC18048043",54
"GO:0006811","BP","GO:0006811","ion transport","52/954","188/5590",0.0001511245482829,0.00670515758960448,0.00610358978937587,"LOC18053962/LOC18055777/LOC18055230/LOC18055317/LOC18055318/LOC18054614/LOC18051129/LOC18053579/LOC18051024/LOC18053565/LOC18053567/LOC18052351/LOC18051155/LOC18047346/LOC18049857/LOC18046386/LOC18047777/LOC18047579/LOC18046233/LOC18046780/LOC18045480/LOC18045142/LOC18044751/LOC18045420/LOC18044564/LOC18043241/LOC18045672/LOC18045074/LOC18042012/LOC18040295/LOC18042328/LOC18041653/LOC18040867/LOC18041501/LOC18042679/LOC18038108/LOC18039766/LOC18038820/LOC18039010/LOC18037630/LOC18037271/LOC18034188/LOC18034196/LOC18034947/LOC18033706/LOC18034262/LOC18032157/LOC18032760/LOC18031509/LOC18032121/LOC18042449/LOC18035533",52
"GO:0015849","BP","GO:0015849","organic acid transport","22/954","60/5590",0.000202381170361767,0.00783908841801786,0.00713578754665046,"LOC18053962/LOC18055230/LOC18054614/LOC18051129/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18046233/LOC18045480/LOC18045142/LOC18044564/LOC18045672/LOC18041501/LOC18038108/LOC18038820/LOC18034188/LOC18034196/LOC18034947/LOC18033706/LOC18042449/LOC18035533",22
"GO:0046942","BP","GO:0046942","carboxylic acid transport","22/954","60/5590",0.000202381170361767,0.00783908841801786,0.00713578754665046,"LOC18053962/LOC18055230/LOC18054614/LOC18051129/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18046233/LOC18045480/LOC18045142/LOC18044564/LOC18045672/LOC18041501/LOC18038108/LOC18038820/LOC18034188/LOC18034196/LOC18034947/LOC18033706/LOC18042449/LOC18035533",22
"GO:0016052","BP","GO:0016052","carbohydrate catabolic process","38/954","127/5590",0.000209433488196336,0.00783908841801786,0.00713578754665046,"LOC18055990/LOC18056154/LOC18055139/LOC18054367/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18055908/LOC18053419/LOC18050938/LOC18052685/LOC18052688/LOC18050365/LOC18049207/LOC18048123/LOC18048635/LOC18047309/LOC18050261/LOC18044292/LOC18044491/LOC18040524/LOC18041628/LOC18041337/LOC18041697/LOC18041600/LOC18038086/LOC18037743/LOC18037849/LOC18037599/LOC18035044/LOC18034756/LOC18032461/LOC18032986/LOC18031724/LOC18054345/LOC18054640/LOC18048043",38
"GO:0030243","BP","GO:0030243","cellulose metabolic process","18/954","45/5590",0.000216358021725163,0.00783908841801786,0.00713578754665046,"LOC18055908/LOC18050938/LOC18052685/LOC18050365/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18046308/LOC18050333/LOC18041528/LOC18042773/LOC18041697/LOC18036087/LOC18035044/LOC18054345/LOC18055183",18
"GO:0009733","BP","GO:0009733","response to auxin","36/954","119/5590",0.000240306852977195,0.00783908841801786,0.00713578754665046,"LOC18055782/LOC18056065/LOC18050781/LOC18051419/LOC18052602/LOC18051867/LOC18047689/LOC18048976/LOC18046344/LOC18047540/LOC18048045/LOC18044653/LOC18044262/LOC18045294/LOC18041690/LOC18041027/LOC18042020/LOC18042156/LOC18041942/LOC18038853/LOC18036821/LOC18034309/LOC18033791/LOC18034126/LOC18033753/LOC18034781/LOC18033610/LOC18034212/LOC18034313/LOC18034800/LOC18033616/LOC18034114/LOC18033888/LOC18035349/LOC18032009/LOC18033124",36
"GO:0006928","BP","GO:0006928","movement of cell or subcellular component","14/954","31/5590",0.000241774969001737,0.00783908841801786,0.00713578754665046,"LOC18055273/LOC18051772/LOC18048307/LOC18048223/LOC18045637/LOC18041025/LOC18041046/LOC18039529/LOC18035954/LOC18037153/LOC18037824/LOC18034863/LOC18034481/LOC18032371",14
"GO:0007018","BP","GO:0007018","microtubule-based movement","14/954","31/5590",0.000241774969001737,0.00783908841801786,0.00713578754665046,"LOC18055273/LOC18051772/LOC18048307/LOC18048223/LOC18045637/LOC18041025/LOC18041046/LOC18039529/LOC18035954/LOC18037153/LOC18037824/LOC18034863/LOC18034481/LOC18032371",14
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","20/954","54/5590",0.000334633106411827,0.0104479892113026,0.00951062512959931,"LOC18054232/LOC18052498/LOC18052500/LOC18052501/LOC18050450/LOC18050743/LOC18044375/LOC18043565/LOC18042675/LOC18038860/LOC18037787/LOC18037541/LOC18036678/LOC18036699/LOC18036045/LOC18035701/LOC18034434/LOC18031740/LOC18048798/LOC18032359",20
"GO:0000272","BP","GO:0000272","polysaccharide catabolic process","28/954","87/5590",0.000381072426580232,0.0114730019859691,0.0104436766532703,"LOC18055990/LOC18055139/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18055908/LOC18053419/LOC18050938/LOC18052685/LOC18052688/LOC18050365/LOC18049207/LOC18048123/LOC18048635/LOC18047309/LOC18050261/LOC18044292/LOC18040524/LOC18041628/LOC18041697/LOC18037743/LOC18037849/LOC18035044/LOC18032461/LOC18054345/LOC18054640/LOC18048043",28
"GO:0006820","BP","GO:0006820","anion transport","27/954","83/5590",0.000397714160707784,0.0115611392233332,0.0105239064666415,"LOC18053962/LOC18055230/LOC18054614/LOC18051129/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18046233/LOC18046780/LOC18045480/LOC18045142/LOC18044564/LOC18043241/LOC18045672/LOC18045074/LOC18041501/LOC18038108/LOC18038820/LOC18039010/LOC18034188/LOC18034196/LOC18034947/LOC18033706/LOC18032760/LOC18042449/LOC18035533",27
"GO:0015711","BP","GO:0015711","organic anion transport","22/954","65/5590",0.000735097807967388,0.0206562484038836,0.0188030281406395,"LOC18053962/LOC18055230/LOC18054614/LOC18051129/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18046233/LOC18045480/LOC18045142/LOC18044564/LOC18045672/LOC18041501/LOC18038108/LOC18038820/LOC18034188/LOC18034196/LOC18034947/LOC18033706/LOC18042449/LOC18035533",22
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound","50/954","192/5590",0.000932603806185168,0.024480086283961,0.0222838020865425,"LOC18054850/LOC18055572/LOC18055428/LOC18052492/LOC18053149/LOC18051721/LOC18051323/LOC18051867/LOC18052168/LOC18053388/LOC18046431/LOC18047042/LOC18048628/LOC18048665/LOC18047764/LOC18046011/LOC18049647/LOC18049277/LOC18049839/LOC18050333/LOC18043519/LOC18043537/LOC18044687/LOC18045268/LOC18042675/LOC18041852/LOC18040175/LOC18039469/LOC18039631/LOC18038027/LOC18038768/LOC18039706/LOC18039156/LOC18038673/LOC18039760/LOC18038199/LOC18037502/LOC18037266/LOC18035015/LOC18033848/LOC18034415/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18031642/LOC18032769/LOC18031489",50
"GO:0071495","BP","GO:0071495","cellular response to endogenous stimulus","44/954","164/5590",0.000965370991514134,0.024480086283961,0.0222838020865425,"LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051419/LOC18052602/LOC18053388/LOC18047042/LOC18048628/LOC18046344/LOC18049839/LOC18047540/LOC18043519/LOC18044262/LOC18043537/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18042020/LOC18041942/LOC18040175/LOC18039469/LOC18039631/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18035062/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642",44
"GO:0051273","BP","GO:0051273","beta-glucan metabolic process","18/954","50/5590",0.000970646936874547,0.024480086283961,0.0222838020865425,"LOC18055908/LOC18050938/LOC18052685/LOC18050365/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18046308/LOC18050333/LOC18041528/LOC18042773/LOC18041697/LOC18036087/LOC18035044/LOC18054345/LOC18055183",18
"GO:0071555","BP","GO:0071555","cell wall organization","39/954","141/5590",0.0009873344408715,0.024480086283961,0.0222838020865425,"LOC18055990/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18052688/LOC18052472/LOC18047309/LOC18045786/LOC18050261/LOC18044426/LOC18045452/LOC18043997/LOC18045202/LOC18040603/LOC18040524/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18042773/LOC18039093/LOC18038946/LOC18039355/LOC18037743/LOC18037502/LOC18037849/LOC18036087/LOC18034104/LOC18034411/LOC18031830/LOC18054640/LOC18048043",39
"GO:0006073","BP","GO:0006073","cellular glucan metabolic process","31/954","106/5590",0.00119273955275814,0.0279299845270865,0.0254241852035288,"LOC18055908/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18050365/LOC18047949/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18046308/LOC18050333/LOC18048822/LOC18043997/LOC18041528/LOC18041518/LOC18042773/LOC18041697/LOC18037502/LOC18036087/LOC18035044/LOC18034104/LOC18031960/LOC18054345/LOC18055183",31
"GO:0044042","BP","GO:0044042","glucan metabolic process","31/954","106/5590",0.00119273955275814,0.0279299845270865,0.0254241852035288,"LOC18055908/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18050365/LOC18047949/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18046308/LOC18050333/LOC18048822/LOC18043997/LOC18041528/LOC18041518/LOC18042773/LOC18041697/LOC18037502/LOC18036087/LOC18035044/LOC18034104/LOC18031960/LOC18054345/LOC18055183",31
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0006026","BP","GO:0006026","aminoglycan catabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0006030","BP","GO:0006030","chitin metabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0006032","BP","GO:0006032","chitin catabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0016998","BP","GO:0016998","cell wall macromolecule catabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0046348","BP","GO:0046348","amino sugar catabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:1901071","BP","GO:1901071","glucosamine-containing compound metabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:1901072","BP","GO:1901072","glucosamine-containing compound catabolic process","7/954","12/5590",0.00147536331134084,0.0282666198059165,0.0257306185159682,"LOC18047842/LOC18049816/LOC18040339/LOC18037118/LOC18034655/LOC18034517/LOC18033974",7
"GO:0044264","BP","GO:0044264","cellular polysaccharide metabolic process","34/954","121/5590",0.0015207583540758,0.0284888731663533,0.025932931932661,"LOC18055908/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18050938/LOC18052866/LOC18052685/LOC18050365/LOC18047949/LOC18049207/LOC18046063/LOC18046064/LOC18048123/LOC18047773/LOC18046308/LOC18050333/LOC18048822/LOC18043997/LOC18041528/LOC18041518/LOC18042773/LOC18041697/LOC18038018/LOC18035694/LOC18037502/LOC18036087/LOC18033703/LOC18035044/LOC18034104/LOC18031960/LOC18054345/LOC18055183",34
"GO:0032870","BP","GO:0032870","cellular response to hormone stimulus","43/954","163/5590",0.00158074663630306,0.0289689003131191,0.0263698923996551,"LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051419/LOC18052602/LOC18053388/LOC18047042/LOC18048628/LOC18046344/LOC18049839/LOC18047540/LOC18043519/LOC18044262/LOC18043537/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18042020/LOC18041942/LOC18039469/LOC18039631/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18035062/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642",43
"GO:0010411","BP","GO:0010411","xyloglucan metabolic process","10/954","22/5590",0.00178828857492803,0.0320750482694539,0.0291973655346593,"LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18043997/LOC18041518/LOC18037502/LOC18034104",10
"GO:0071310","BP","GO:0071310","cellular response to organic substance","44/954","169/5590",0.00186040466464812,0.0326733569228827,0.0297419956256246,"LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18051419/LOC18052602/LOC18053388/LOC18047042/LOC18048628/LOC18046344/LOC18049839/LOC18047540/LOC18043519/LOC18044262/LOC18043537/LOC18044687/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18042020/LOC18041942/LOC18040175/LOC18039469/LOC18039631/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18035062/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642",44
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","39/954","146/5590",0.00200494922259864,0.0342600445613469,0.0311863301307634,"LOC18055990/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18052688/LOC18052472/LOC18047309/LOC18045786/LOC18050261/LOC18044426/LOC18045452/LOC18043997/LOC18045202/LOC18040603/LOC18040524/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18042773/LOC18039093/LOC18038946/LOC18039355/LOC18037743/LOC18037502/LOC18037849/LOC18036087/LOC18034104/LOC18034411/LOC18031830/LOC18054640/LOC18048043",39
"GO:0045490","BP","GO:0045490","pectin catabolic process","19/954","57/5590",0.00203203111277265,0.0342600445613469,0.0311863301307634,"LOC18055990/LOC18055139/LOC18054743/LOC18055586/LOC18055588/LOC18055590/LOC18053419/LOC18052688/LOC18048635/LOC18047309/LOC18050261/LOC18044292/LOC18040524/LOC18041628/LOC18037743/LOC18037849/LOC18032461/LOC18054640/LOC18048043",19
"GO:0010374","BP","GO:0010374","stomatal complex development","7/954","13/5590",0.00272877758640407,0.0451050883399732,0.0410583872133864,"LOC18052640/LOC18045649/LOC18040793/LOC18040636/LOC18036329/LOC18037406/LOC18037049",7
"GO:0009755","BP","GO:0009755","hormone-mediated signaling pathway","41/954","158/5590",0.00279917465883967,0.0453789276423432,0.0413076584270065,"LOC18055572/LOC18055782/LOC18055428/LOC18056065/LOC18052492/LOC18053149/LOC18050781/LOC18052602/LOC18053388/LOC18047042/LOC18048628/LOC18046344/LOC18049839/LOC18047540/LOC18043519/LOC18044262/LOC18043537/LOC18042675/LOC18041690/LOC18041892/LOC18041852/LOC18042020/LOC18041942/LOC18039469/LOC18039631/LOC18038853/LOC18038673/LOC18039760/LOC18038199/LOC18033848/LOC18035062/LOC18035349/LOC18033387/LOC18033438/LOC18033287/LOC18033276/LOC18033281/LOC18032887/LOC18032009/LOC18033124/LOC18031642",41
